timestamp,gpu_util_pct,memory_util_pct,memory_used_mib,memory_total_mib,power_w,temperature_c
2026-07-16T13:08:41Z,100, 52, 116637, 143771, 685.45, 69
2026-07-16T13:08:43Z,100, 54, 116637, 143771, 693.72, 69
2026-07-16T13:08:45Z,100, 54, 116637, 143771, 701.39, 69
2026-07-16T13:08:47Z,100, 52, 116637, 143771, 691.56, 71
2026-07-16T13:08:50Z,100, 55, 116637, 143771, 703.72, 67
2026-07-16T13:08:52Z,100, 53, 116637, 143771, 694.62, 69
2026-07-16T13:08:54Z,100, 56, 116637, 143771, 699.05, 70
2026-07-16T13:08:56Z,100, 55, 116637, 143771, 690.89, 69
2026-07-16T13:08:58Z,100, 55, 116637, 143771, 688.96, 67
2026-07-16T13:09:00Z,100, 54, 116637, 143771, 683.08, 66
2026-07-16T13:09:02Z,100, 52, 116637, 143771, 695.65, 68
2026-07-16T13:09:04Z,100, 56, 116637, 143771, 693.26, 67
2026-07-16T13:09:06Z,100, 52, 116637, 143771, 688.65, 69
2026-07-16T13:09:08Z,100, 55, 116637, 143771, 683.70, 68
2026-07-16T13:09:10Z,100, 55, 116637, 143771, 691.69, 67
2026-07-16T13:09:12Z,100, 41, 116637, 143771, 688.68, 66
2026-07-16T13:09:14Z,100, 55, 116637, 143771, 688.02, 68
2026-07-16T13:09:16Z,100, 53, 116637, 143771, 691.91, 68
2026-07-16T13:09:18Z,100, 55, 116637, 143771, 689.20, 69
2026-07-16T13:09:20Z,58, 33, 116637, 143771, 664.86, 68
2026-07-16T13:09:22Z,100, 54, 116637, 143771, 695.65, 66
2026-07-16T13:09:24Z,100, 55, 116637, 143771, 698.45, 69
2026-07-16T13:09:26Z,100, 50, 116637, 143771, 692.02, 67
2026-07-16T13:09:28Z,100, 54, 116637, 143771, 696.99, 67
2026-07-16T13:09:30Z,100, 53, 116637, 143771, 675.76, 68
2026-07-16T13:09:32Z,100, 56, 116637, 143771, 691.76, 66
2026-07-16T13:09:34Z,100, 54, 116637, 143771, 689.77, 66
2026-07-16T13:09:36Z,100, 52, 116637, 143771, 687.69, 64
2026-07-16T13:09:38Z,100, 54, 116637, 143771, 683.33, 67
2026-07-16T13:09:40Z,100, 51, 116637, 143771, 683.86, 67
2026-07-16T13:09:42Z,100, 54, 116637, 143771, 687.18, 66
2026-07-16T13:09:44Z,56, 31, 116637, 143771, 672.26, 66
2026-07-16T13:09:46Z,100, 52, 116637, 143771, 696.15, 67
2026-07-16T13:09:48Z,100, 52, 116637, 143771, 685.86, 68
2026-07-16T13:09:50Z,100, 53, 116637, 143771, 694.33, 67
2026-07-16T13:09:52Z,100, 55, 116637, 143771, 694.37, 67
2026-07-16T13:09:54Z,100, 53, 116637, 143771, 683.78, 68
2026-07-16T13:09:56Z,100, 54, 116637, 143771, 695.99, 68
2026-07-16T13:09:58Z,100, 54, 116637, 143771, 700.16, 69
2026-07-16T13:10:00Z,100, 56, 116637, 143771, 686.89, 69
2026-07-16T13:10:02Z,100, 56, 116637, 143771, 687.82, 67
2026-07-16T13:10:04Z,100, 50, 116637, 143771, 689.42, 68
2026-07-16T13:10:06Z,100, 54, 116637, 143771, 682.89, 68
2026-07-16T13:10:08Z,76, 42, 116637, 143771, 665.22, 63
2026-07-16T13:10:10Z,100, 52, 116637, 143771, 695.24, 68
2026-07-16T13:10:12Z,100, 54, 116637, 143771, 700.45, 68
2026-07-16T13:10:15Z,100, 52, 116637, 143771, 698.00, 68
2026-07-16T13:10:17Z,100, 54, 116637, 143771, 689.91, 66
2026-07-16T13:10:19Z,100, 51, 116637, 143771, 689.20, 69
2026-07-16T13:10:21Z,100, 55, 116637, 143771, 692.86, 68
2026-07-16T13:10:23Z,100, 57, 116637, 143771, 699.09, 68
2026-07-16T13:10:25Z,100, 58, 116637, 143771, 689.30, 66
2026-07-16T13:10:27Z,100, 56, 116637, 143771, 681.13, 69
2026-07-16T13:10:29Z,100, 52, 116637, 143771, 692.25, 68
2026-07-16T13:10:31Z,100, 55, 116637, 143771, 683.33, 68
2026-07-16T13:10:33Z,57, 31, 116637, 143771, 662.20, 67
2026-07-16T13:10:35Z,100, 54, 116637, 143771, 691.08, 66
2026-07-16T13:10:37Z,100, 53, 116637, 143771, 693.22, 67
2026-07-16T13:10:39Z,100, 51, 116637, 143771, 692.02, 67
2026-07-16T13:10:41Z,100, 56, 116637, 143771, 700.99, 67
2026-07-16T13:10:43Z,100, 53, 116637, 143771, 682.71, 68
2026-07-16T13:10:45Z,100, 55, 116637, 143771, 681.20, 68
2026-07-16T13:10:47Z,100, 54, 116637, 143771, 687.59, 68
2026-07-16T13:10:49Z,100, 69, 116637, 143771, 686.43, 69
2026-07-16T13:10:51Z,100, 57, 116637, 143771, 691.34, 66
2026-07-16T13:10:53Z,100, 46, 116637, 143771, 700.37, 66
2026-07-16T13:10:55Z,100, 54, 116637, 143771, 683.62, 67
2026-07-16T13:10:57Z,98, 52, 116637, 143771, 672.28, 68
2026-07-16T13:10:59Z,100, 57, 116637, 143771, 700.34, 68
2026-07-16T13:11:01Z,100, 57, 116637, 143771, 687.11, 67
2026-07-16T13:11:03Z,100, 53, 116637, 143771, 691.26, 67
2026-07-16T13:11:05Z,100, 55, 116637, 143771, 689.57, 68
2026-07-16T13:11:07Z,100, 54, 116637, 143771, 690.58, 68
2026-07-16T13:11:09Z,100, 55, 116637, 143771, 689.19, 67
2026-07-16T13:11:11Z,100, 57, 116637, 143771, 687.61, 68
2026-07-16T13:11:13Z,100, 68, 116637, 143771, 689.71, 67
2026-07-16T13:11:15Z,100, 55, 116637, 143771, 686.47, 67
2026-07-16T13:11:17Z,100, 53, 116637, 143771, 679.08, 65
2026-07-16T13:11:19Z,100, 55, 116637, 143771, 693.78, 65
2026-07-16T13:11:21Z,86, 46, 116637, 143771, 673.30, 66
2026-07-16T13:11:23Z,100, 54, 116637, 143771, 690.32, 65
2026-07-16T13:11:25Z,100, 53, 116637, 143771, 689.93, 68
2026-07-16T13:11:27Z,100, 52, 116637, 143771, 692.63, 67
2026-07-16T13:11:29Z,100, 55, 116637, 143771, 703.86, 66
2026-07-16T13:11:31Z,100, 52, 116637, 143771, 680.60, 67
2026-07-16T13:11:33Z,100, 56, 116637, 143771, 684.70, 68
2026-07-16T13:11:35Z,100, 54, 116637, 143771, 685.49, 66
2026-07-16T13:11:37Z,100, 51, 116637, 143771, 686.26, 68
2026-07-16T13:11:40Z,100, 54, 116637, 143771, 695.92, 67
2026-07-16T13:11:42Z,100, 48, 116637, 143771, 677.30, 67
2026-07-16T13:11:44Z,100, 52, 116637, 143771, 681.70, 68
2026-07-16T13:11:46Z,60, 32, 116637, 143771, 673.58, 62
2026-07-16T13:11:48Z,100, 53, 116637, 143771, 688.61, 67
2026-07-16T13:11:50Z,100, 54, 116637, 143771, 692.69, 68
2026-07-16T13:11:52Z,100, 52, 116637, 143771, 695.27, 68
2026-07-16T13:11:54Z,100, 56, 116637, 143771, 684.66, 69
2026-07-16T13:11:56Z,100, 51, 116637, 143771, 677.53, 69
2026-07-16T13:11:58Z,100, 56, 116637, 143771, 685.22, 69
2026-07-16T13:12:00Z,100, 55, 116637, 143771, 683.89, 68
2026-07-16T13:12:02Z,100, 64, 116637, 143771, 682.16, 68
2026-07-16T13:12:04Z,100, 56, 116637, 143771, 689.39, 68
2026-07-16T13:12:06Z,100, 51, 116637, 143771, 690.07, 68
2026-07-16T13:12:08Z,100, 55, 116637, 143771, 691.25, 67
2026-07-16T13:12:10Z,98, 53, 116637, 143771, 678.50, 67
2026-07-16T13:12:12Z,100, 52, 116637, 143771, 701.02, 68
2026-07-16T13:12:14Z,100, 52, 116637, 143771, 688.64, 68
2026-07-16T13:12:16Z,100, 53, 116637, 143771, 698.95, 68
2026-07-16T13:12:18Z,100, 55, 116637, 143771, 689.46, 67
2026-07-16T13:12:20Z,100, 52, 116637, 143771, 683.02, 69
2026-07-16T13:12:22Z,100, 55, 116637, 143771, 687.63, 69
2026-07-16T13:12:24Z,100, 57, 116637, 143771, 701.85, 68
2026-07-16T13:12:26Z,100, 51, 116637, 143771, 681.88, 68
2026-07-16T13:12:28Z,100, 56, 116637, 143771, 683.48, 67
2026-07-16T13:12:30Z,100, 51, 116637, 143771, 696.41, 66
2026-07-16T13:12:32Z,100, 55, 116637, 143771, 683.68, 68
2026-07-16T13:12:34Z,57, 31, 116637, 143771, 680.78, 68
2026-07-16T13:12:36Z,100, 52, 116637, 143771, 690.27, 67
2026-07-16T13:12:38Z,100, 54, 116637, 143771, 690.13, 68
2026-07-16T13:12:40Z,100, 53, 116637, 143771, 692.07, 68
2026-07-16T13:12:42Z,100, 55, 116637, 143771, 684.15, 68
2026-07-16T13:12:44Z,100, 54, 116637, 143771, 691.10, 68
2026-07-16T13:12:46Z,100, 54, 116637, 143771, 685.62, 69
2026-07-16T13:12:48Z,100, 55, 116637, 143771, 691.88, 69
2026-07-16T13:12:50Z,100, 54, 116637, 143771, 681.57, 67
2026-07-16T13:12:52Z,100, 56, 116637, 143771, 705.30, 67
2026-07-16T13:12:54Z,100, 50, 116637, 143771, 683.80, 68
2026-07-16T13:12:56Z,100, 55, 116637, 143771, 692.77, 69
2026-07-16T13:12:58Z,54, 31, 116637, 143771, 680.64, 68
2026-07-16T13:13:00Z,100, 52, 116637, 143771, 697.51, 66
2026-07-16T13:13:02Z,100, 54, 116637, 143771, 687.63, 66
2026-07-16T13:13:05Z,100, 53, 116637, 143771, 690.84, 68
2026-07-16T13:13:07Z,100, 55, 116637, 143771, 683.35, 68
2026-07-16T13:13:09Z,100, 54, 116637, 143771, 695.07, 68
2026-07-16T13:13:11Z,100, 53, 116637, 143771, 680.06, 68
2026-07-16T13:13:13Z,100, 56, 116637, 143771, 690.23, 68
2026-07-16T13:13:15Z,100, 59, 116637, 143771, 687.19, 66
2026-07-16T13:13:17Z,100, 53, 116637, 143771, 690.64, 68
2026-07-16T13:13:19Z,100, 53, 116637, 143771, 679.82, 67
2026-07-16T13:13:21Z,100, 55, 116637, 143771, 688.86, 68
2026-07-16T13:13:23Z,52, 29, 116637, 143771, 672.86, 67
2026-07-16T13:13:25Z,100, 53, 116637, 143771, 696.21, 68
2026-07-16T13:13:27Z,100, 55, 116637, 143771, 698.89, 69
2026-07-16T13:13:29Z,100, 50, 116637, 143771, 691.39, 68
2026-07-16T13:13:31Z,100, 56, 116637, 143771, 697.65, 67
2026-07-16T13:13:33Z,100, 53, 116637, 143771, 687.27, 69
2026-07-16T13:13:35Z,100, 56, 116637, 143771, 687.07, 67
2026-07-16T13:13:37Z,100, 54, 116637, 143771, 691.69, 68
2026-07-16T13:13:39Z,100, 62, 116637, 143771, 687.28, 68
2026-07-16T13:13:41Z,100, 54, 116637, 143771, 692.73, 68
2026-07-16T13:13:43Z,100, 53, 116637, 143771, 687.55, 67
2026-07-16T13:13:45Z,100, 55, 116637, 143771, 689.90, 68
2026-07-16T13:13:47Z,100, 56, 116637, 143771, 664.33, 63
2026-07-16T13:13:49Z,100, 55, 116637, 143771, 696.52, 66
2026-07-16T13:13:51Z,100, 55, 116637, 143771, 690.24, 67
2026-07-16T13:13:53Z,100, 51, 116637, 143771, 690.69, 67
2026-07-16T13:13:55Z,100, 56, 116637, 143771, 686.60, 67
2026-07-16T13:13:57Z,100, 53, 116637, 143771, 676.28, 69
2026-07-16T13:13:59Z,100, 54, 116637, 143771, 696.44, 67
2026-07-16T13:14:01Z,100, 53, 116637, 143771, 690.02, 68
2026-07-16T13:14:03Z,100, 50, 116637, 143771, 685.71, 68
2026-07-16T13:14:05Z,100, 55, 116637, 143771, 696.83, 65
2026-07-16T13:14:07Z,100, 53, 116637, 143771, 691.20, 68
2026-07-16T13:14:09Z,100, 54, 116637, 143771, 689.62, 68
2026-07-16T13:14:11Z,64, 35, 116637, 143771, 658.85, 63
2026-07-16T13:14:13Z,100, 52, 116637, 143771, 695.33, 67
2026-07-16T13:14:15Z,100, 56, 116637, 143771, 698.56, 69
2026-07-16T13:14:17Z,100, 50, 116637, 143771, 696.29, 67
2026-07-16T13:14:19Z,100, 55, 116637, 143771, 696.41, 68
2026-07-16T13:14:21Z,100, 52, 116637, 143771, 687.82, 68
2026-07-16T13:14:23Z,100, 57, 116637, 143771, 691.26, 68
2026-07-16T13:14:25Z,100, 55, 116637, 143771, 690.01, 67
2026-07-16T13:14:27Z,100, 49, 116637, 143771, 687.73, 66
2026-07-16T13:14:30Z,100, 56, 116637, 143771, 688.23, 67
2026-07-16T13:14:32Z,100, 53, 116637, 143771, 690.30, 69
2026-07-16T13:14:34Z,100, 53, 116637, 143771, 689.79, 68
2026-07-16T13:14:36Z,69, 37, 116637, 143771, 664.13, 68
2026-07-16T13:14:38Z,100, 56, 116637, 143771, 692.97, 66
2026-07-16T13:14:40Z,100, 54, 116637, 143771, 698.89, 67
2026-07-16T13:14:42Z,100, 52, 116637, 143771, 695.23, 69
2026-07-16T13:14:44Z,100, 56, 116637, 143771, 689.71, 68
2026-07-16T13:14:46Z,100, 52, 116637, 143771, 684.99, 68
2026-07-16T13:14:48Z,100, 53, 116637, 143771, 682.35, 69
2026-07-16T13:14:50Z,100, 55, 116637, 143771, 685.69, 69
2026-07-16T13:14:52Z,100, 55, 116637, 143771, 682.88, 69
2026-07-16T13:14:54Z,100, 55, 116637, 143771, 705.10, 70
2026-07-16T13:14:56Z,100, 50, 116637, 143771, 680.05, 69
2026-07-16T13:14:58Z,100, 55, 116637, 143771, 696.08, 70
2026-07-16T13:15:00Z,55, 31, 116637, 143771, 685.52, 69
2026-07-16T13:15:02Z,100, 55, 116637, 143771, 688.95, 67
2026-07-16T13:15:04Z,100, 55, 116637, 143771, 682.01, 66
2026-07-16T13:15:06Z,100, 53, 116637, 143771, 695.87, 67
2026-07-16T13:15:08Z,100, 56, 116637, 143771, 693.13, 69
2026-07-16T13:15:10Z,100, 53, 116637, 143771, 687.63, 69
2026-07-16T13:15:12Z,100, 53, 116637, 143771, 677.28, 67
2026-07-16T13:15:14Z,100, 53, 116637, 143771, 698.56, 66
2026-07-16T13:15:16Z,100, 45, 116637, 143771, 682.37, 69
2026-07-16T13:15:18Z,100, 56, 116637, 143771, 689.72, 67
2026-07-16T13:15:20Z,100, 51, 116637, 143771, 686.04, 67
2026-07-16T13:15:22Z,100, 54, 116637, 143771, 682.18, 68
2026-07-16T13:15:24Z,77, 42, 116637, 143771, 668.02, 63
2026-07-16T13:15:26Z,100, 53, 116637, 143771, 692.59, 66
2026-07-16T13:15:28Z,100, 56, 116637, 143771, 697.79, 66
2026-07-16T13:15:30Z,100, 53, 116637, 143771, 694.91, 68
2026-07-16T13:15:32Z,100, 54, 116637, 143771, 694.67, 66
2026-07-16T13:15:34Z,100, 52, 116637, 143771, 680.09, 68
2026-07-16T13:15:36Z,100, 55, 116637, 143771, 680.71, 67
2026-07-16T13:15:38Z,100, 56, 116637, 143771, 702.98, 68
2026-07-16T13:15:40Z,84, 27, 116637, 143771, 561.31, 66
2026-07-16T13:15:42Z,86, 27, 116637, 143771, 576.25, 66
2026-07-16T13:15:44Z,87, 27, 116637, 143771, 584.59, 66
2026-07-16T13:15:46Z,82, 26, 116637, 143771, 563.36, 65
2026-07-16T13:15:48Z,90, 29, 116637, 143771, 588.34, 66
2026-07-16T13:15:50Z,85, 27, 116637, 143771, 575.32, 65
2026-07-16T13:15:52Z,86, 27, 116637, 143771, 574.84, 66
2026-07-16T13:15:55Z,91, 29, 116637, 143771, 596.12, 66
2026-07-16T13:15:57Z,87, 27, 116637, 143771, 570.00, 66
2026-07-16T13:15:59Z,86, 27, 116637, 143771, 565.69, 65
2026-07-16T13:16:01Z,91, 29, 116637, 143771, 605.63, 65
2026-07-16T13:16:03Z,90, 29, 116637, 143771, 586.09, 65
2026-07-16T13:16:05Z,87, 28, 116637, 143771, 595.97, 65
2026-07-16T13:16:07Z,91, 30, 116637, 143771, 591.38, 65
2026-07-16T13:16:09Z,93, 30, 116637, 143771, 601.07, 66
2026-07-16T13:16:11Z,90, 29, 116637, 143771, 615.11, 66
2026-07-16T13:16:13Z,92, 29, 116637, 143771, 598.95, 65
2026-07-16T13:16:15Z,86, 27, 116637, 143771, 559.52, 65
2026-07-16T13:16:17Z,90, 29, 116637, 143771, 571.10, 65
2026-07-16T13:16:19Z,89, 28, 116637, 143771, 591.90, 65
2026-07-16T13:16:21Z,83, 26, 116637, 143771, 593.71, 64
2026-07-16T13:16:23Z,89, 28, 116637, 143771, 596.26, 65
2026-07-16T13:16:25Z,94, 31, 116637, 143771, 588.88, 65
2026-07-16T13:16:27Z,90, 29, 116637, 143771, 598.97, 65
2026-07-16T13:16:29Z,82, 26, 116637, 143771, 572.02, 64
2026-07-16T13:16:31Z,80, 26, 116637, 143771, 570.12, 64
2026-07-16T13:16:33Z,82, 26, 116637, 143771, 581.25, 65
2026-07-16T13:16:35Z,92, 30, 116637, 143771, 601.49, 66
2026-07-16T13:16:37Z,100, 54, 116637, 143771, 440.92, 65
2026-07-16T13:16:39Z,100, 56, 116637, 143771, 683.08, 65
2026-07-16T13:16:41Z,100, 54, 116637, 143771, 688.09, 67
2026-07-16T13:16:43Z,100, 56, 116637, 143771, 681.48, 67
2026-07-16T13:16:45Z,100, 56, 116637, 143771, 684.21, 66
2026-07-16T13:16:47Z,100, 52, 116637, 143771, 687.84, 67
2026-07-16T13:16:49Z,100, 56, 116637, 143771, 687.81, 68
2026-07-16T13:16:51Z,56, 32, 116637, 143771, 667.60, 66
2026-07-16T13:16:53Z,100, 54, 116637, 143771, 694.58, 66
2026-07-16T13:16:55Z,100, 53, 116637, 143771, 691.09, 66
2026-07-16T13:16:57Z,100, 53, 116637, 143771, 694.72, 69
2026-07-16T13:16:59Z,100, 54, 116637, 143771, 690.58, 68
2026-07-16T13:17:01Z,100, 53, 116637, 143771, 682.83, 68
2026-07-16T13:17:03Z,100, 56, 116637, 143771, 696.33, 66
2026-07-16T13:17:05Z,100, 57, 116637, 143771, 693.33, 67
2026-07-16T13:17:07Z,100, 55, 116637, 143771, 691.38, 69
2026-07-16T13:17:09Z,100, 54, 116637, 143771, 695.06, 69
2026-07-16T13:17:11Z,100, 47, 116637, 143771, 685.18, 68
2026-07-16T13:17:13Z,100, 55, 116637, 143771, 694.06, 66
2026-07-16T13:17:15Z,78, 43, 116637, 143771, 674.55, 68
2026-07-16T13:17:17Z,100, 55, 116637, 143771, 698.03, 69
2026-07-16T13:17:19Z,100, 56, 116637, 143771, 689.95, 69
2026-07-16T13:17:22Z,100, 51, 116637, 143771, 696.14, 67
2026-07-16T13:17:24Z,100, 55, 116637, 143771, 678.94, 69
2026-07-16T13:17:26Z,100, 53, 116637, 143771, 693.19, 68
2026-07-16T13:17:28Z,100, 56, 116637, 143771, 686.50, 68
2026-07-16T13:17:30Z,100, 55, 116637, 143771, 688.24, 68
2026-07-16T13:17:32Z,100, 55, 116637, 143771, 683.92, 66
2026-07-16T13:17:34Z,100, 55, 116637, 143771, 705.31, 67
2026-07-16T13:17:36Z,100, 47, 116637, 143771, 701.33, 66
2026-07-16T13:17:38Z,100, 55, 116637, 143771, 704.55, 67
2026-07-16T13:17:40Z,100, 53, 116637, 143771, 681.04, 68
2026-07-16T13:17:42Z,100, 53, 116637, 143771, 703.64, 68
2026-07-16T13:17:44Z,100, 54, 116637, 143771, 694.59, 67
2026-07-16T13:17:46Z,100, 52, 116637, 143771, 692.57, 68
2026-07-16T13:17:48Z,100, 56, 116637, 143771, 685.36, 67
2026-07-16T13:17:50Z,100, 54, 116637, 143771, 690.48, 68
2026-07-16T13:17:52Z,100, 53, 116637, 143771, 691.70, 65
2026-07-16T13:17:54Z,100, 54, 116637, 143771, 691.85, 65
2026-07-16T13:17:56Z,100, 53, 116637, 143771, 682.94, 65
2026-07-16T13:17:58Z,100, 54, 116637, 143771, 682.35, 66
2026-07-16T13:18:00Z,100, 51, 116637, 143771, 688.86, 67
2026-07-16T13:18:02Z,100, 57, 116637, 143771, 691.86, 67
2026-07-16T13:18:04Z,87, 47, 116637, 143771, 674.21, 65
2026-07-16T13:18:06Z,100, 54, 116637, 143771, 698.53, 65
2026-07-16T13:18:08Z,100, 55, 116637, 143771, 698.12, 66
2026-07-16T13:18:10Z,100, 50, 116637, 143771, 694.89, 67
2026-07-16T13:18:12Z,100, 55, 116637, 143771, 689.80, 66
2026-07-16T13:18:14Z,100, 52, 116637, 143771, 689.11, 68
2026-07-16T13:18:16Z,100, 55, 116637, 143771, 692.47, 68
2026-07-16T13:18:18Z,100, 54, 116637, 143771, 686.52, 67
2026-07-16T13:18:20Z,100, 44, 116637, 143771, 687.85, 68
2026-07-16T13:18:22Z,100, 54, 116637, 143771, 684.49, 68
2026-07-16T13:18:24Z,100, 50, 116637, 143771, 692.62, 67
2026-07-16T13:18:26Z,100, 53, 116637, 143771, 702.93, 66
2026-07-16T13:18:28Z,55, 32, 116637, 143771, 668.94, 67
2026-07-16T13:18:30Z,100, 53, 116637, 143771, 694.19, 67
2026-07-16T13:18:32Z,100, 55, 116637, 143771, 692.22, 68
2026-07-16T13:18:34Z,100, 52, 116637, 143771, 692.33, 69
2026-07-16T13:18:36Z,100, 55, 116637, 143771, 699.12, 69
2026-07-16T13:18:38Z,100, 53, 116637, 143771, 686.57, 68
2026-07-16T13:18:40Z,100, 55, 116637, 143771, 677.70, 66
2026-07-16T13:18:42Z,100, 54, 116637, 143771, 684.62, 66
2026-07-16T13:18:45Z,100, 60, 116637, 143771, 678.27, 69
2026-07-16T13:18:47Z,100, 55, 116637, 143771, 685.49, 66
2026-07-16T13:18:49Z,100, 52, 116637, 143771, 693.85, 69
2026-07-16T13:18:51Z,100, 54, 116637, 143771, 691.79, 69
2026-07-16T13:18:53Z,100, 56, 116637, 143771, 663.87, 62
2026-07-16T13:18:55Z,100, 56, 116637, 143771, 691.95, 68
2026-07-16T13:18:57Z,100, 56, 116637, 143771, 708.65, 69
2026-07-16T13:18:59Z,100, 50, 116637, 143771, 691.70, 67
2026-07-16T13:19:01Z,100, 55, 116637, 143771, 685.35, 68
2026-07-16T13:19:03Z,100, 55, 116637, 143771, 682.22, 68
2026-07-16T13:19:05Z,100, 54, 116637, 143771, 689.04, 66
2026-07-16T13:19:07Z,100, 54, 116637, 143771, 686.59, 66
2026-07-16T13:19:09Z,100, 41, 116637, 143771, 687.09, 67
2026-07-16T13:19:11Z,100, 56, 116637, 143771, 691.89, 67
